id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,closest_station,stop_id,station,line__001,line__002,ll__001,ll__002,closest_station_distance,closest_station_1km,closest_station_2km,closest_station_3km,closest_station_4km,closest_station_5km,closest_station_10km,x,y
29512902,Lovely Studio in the Heart of the Theatre District,814298,Brent,,Downtown,42.355952210003814,-71.06172083405718,Entire home/apt,175,2,0,,,89,5,Park Street Station,108,Park Street Station,red,green,42.356487,-71.062563,0.0912409709946855,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,1165.0,720.0
29513238,Cozy Studio in the Heart of Downtown Crossing,814298,Brent,,Downtown,42.35543353262409,-71.06159965558797,Entire home/apt,175,2,0,,,89,6,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.09618599646468486,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29513275,Back Bay studio on Marlborough St,180283497,Michelle,,Back Bay,42.352873847145204,-71.07649164190505,Entire home/apt,100,90,0,,,6,364,Copley Station,170,Copley Station,green,,42.349937,-71.077489,0.3366902527267316,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,887.0,812.0
29515548,Bright Downtown Crossing Studio in Theatre Dist,814298,Brent,,Downtown,42.35403781437125,-71.06154309903995,Entire home/apt,133,2,0,,,89,35,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.1920631412156701,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29516613,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.3366755131862,-71.04587238987591,Private room,105,30,0,,,37,96,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,1.132573884660834,,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29517391,Luxury waterfront condo in Charlestown Navy Yard,55418815,Rich,,Charlestown,42.374546283853476,-71.05126931838444,Entire home/apt,250,2,3,2018-11-13,1.2,1,66,Maverick Station,157,Maverick Station,blue,,42.369189,-71.039627,1.126755734101588,,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,1487.0,530.0
29518043,Boston Condo 5Bed 3Bath near North End - Sleeps 10,163085096,Eric,,Charlestown,42.38337960517868,-71.07416406397562,Entire home/apt,210,2,4,2019-01-01,2.18,1,322,Sullivan Square Station,134,Sullivan Square Station,orange,,42.383955,-71.077159,0.2541702149306114,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,1295.0,285.0
29521375,2 Bedroom close to Fenway Park & Downtown Boston,219952410,Yonel,,Jamaica Plain,42.32493362705062,-71.10404305215891,Shared room,50,1,1,2018-12-28,1.0,11,365,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.4079812592267869,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29534939,Reyes family house,213120699,Carlos,,Mattapan,42.27123847781735,-71.0738244257653,Entire home/apt,200,3,0,,,4,179,Central Avenue Station,126,Central Avenue Station,red,,42.270073,-71.073378,0.134700408745094,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,1203.0,1685.0
29535711,Downtown Crossing Studio Apartment in Theatre Dist,814298,Brent,,Downtown,42.354464019260064,-71.06120211060261,Entire home/apt,133,2,1,2018-12-07,0.71,89,51,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.14337656610633093,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29535835,"Quick Walk to Metro! Free Laundry, Cleaning, &WiFi",136010789,Adam & Ben,,Jamaica Plain,42.32375688093218,-71.10940595829462,Private room,35,30,1,2018-12-05,0.68,7,85,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.5535531752286504,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
29535990,Charming Studio in Historic Downtown Building,814298,Brent,,Downtown,42.35600984333674,-71.06149395103635,Entire home/apt,133,2,4,2019-01-02,2.55,89,48,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.09483014635836497,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29536400,Downtown Boston Studio across from Boston Common,814298,Brent,,Downtown,42.35421881947345,-71.0617564658326,Entire home/apt,133,2,0,,,89,19,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.18975440705180607,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29536529,Quaint Studio in Boston Theatre District Downtown,814298,Brent,,Downtown,42.354766304182185,-71.06236200207947,Entire home/apt,133,2,2,2018-12-29,2.0,89,34,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.18349718572612253,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29536755,Studio in A+ Location Downtown Theatre District,814298,Brent,,Downtown,42.355508662252774,-71.0610288093053,Entire home/apt,133,2,0,,,89,44,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.048678762551236036,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29536928,Downtown Crossing Charming Studio in Theatre Dist,814298,Brent,,Downtown,42.35488343042962,-71.06108642211561,Entire home/apt,133,2,0,,,89,58,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.09777252630855474,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29537290,Downtown Crossing Theatre District Studio,814298,Brent,,Downtown,42.35609123264662,-71.06142366303429,Entire home/apt,133,2,1,2018-11-01,0.38,89,76,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.09428207933720137,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29537596,Cozy Downtown Studio in Historic Windsor Building,814298,Brent,,Downtown,42.356107796678685,-71.06240609814377,Entire home/apt,133,2,1,2018-11-25,0.56,89,61,Park Street Station,108,Park Street Station,red,green,42.356487,-71.062563,0.044092514921179785,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,1165.0,720.0
29537722,Charming Efficient Downtown Crossing Studio,814298,Brent,,Downtown,42.35579890289646,-71.06182193210526,Entire home/apt,133,2,0,,,89,60,Park Street Station,108,Park Street Station,red,green,42.356487,-71.062563,0.09778667497656676,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,1165.0,720.0
29537895,Quaint Studio - Historic Theatre District Downtown,814298,Brent,,Downtown,42.355394459397104,-71.06173996430715,Entire home/apt,133,2,0,,,89,22,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.10841444765105987,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29537984,Cozy Downtown Studio Across From Boston Common,814298,Brent,,Downtown,42.35543241515761,-71.06303105428901,Entire home/apt,133,2,0,,,89,42,Park Street Station,108,Park Street Station,red,green,42.356487,-71.062563,0.12341041019977547,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,1165.0,720.0
29538064,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.33511370000244,-71.04580982958626,Private room,105,2,0,,,37,30,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.1045349977005587,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29538669,Quaint & Cozy Downtown Crossing Studio A+ Location,814298,Brent,,Downtown,42.35578721101092,-71.06150901906959,Entire home/apt,133,2,0,,,89,32,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.08793099790164373,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29538756,Quarters™ on DOT STRB - Private Bunk | Shared Bath,1444340,Will,,South Boston,42.336106118305956,-71.04397702905372,Private room,105,2,0,,,37,31,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.2903109662552286,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29538848,Downtown Crossing Efficiency Studio w Kitchenette,814298,Brent,,Downtown,42.354431848937786,-71.06133869935495,Entire home/apt,133,2,0,,,89,49,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.1516338723191471,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29538940,Prime Downtown Location Efficiency Studio,814298,Brent,,Downtown,42.35403620405119,-71.06171729290426,Entire home/apt,133,2,0,,,89,41,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.18580120874397615,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29539009,Quaint Studio in Historic Downtown Building,814298,Brent,,Downtown,42.3557841012373,-71.06136600138078,Entire home/apt,133,2,0,,,89,75,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.07636823379691024,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29539105,Historic Theatre District Windsor Building Studio,814298,Brent,,Downtown,42.35592169785341,-71.06099823198234,Entire home/apt,133,2,0,,,89,24,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.05478005259699506,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29539152,Boston Commons Condos Studio 7F,8534462,Corp Condos & Apts,,Downtown,42.35281086741271,-71.0636896534284,Entire home/apt,209,2,0,,,69,221,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.0753538125838774,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539197,Boston Commons Condos Studio 5F,8534462,Corp Condos & Apts,,Downtown,42.35154479459228,-71.06356902043576,Entire home/apt,209,2,0,,,69,224,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.13234688786827892,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29539228,Boston Commons Condos 2BD 1F,8534462,Corp Condos & Apts,,Downtown,42.35159546518377,-71.06451946226127,Entire home/apt,375,2,0,,,69,107,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.1560122332207242,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539281,Quarters™ on DOT STRB - Private Bunk | Shared Bath,1444340,Will,,South Boston,42.33670434557897,-71.04414560785969,Private room,105,60,0,,,37,104,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,1.2472973768310456,,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29539387,Boston Commons Condos Studio 8F,8534462,Corp Condos & Apts,,Downtown,42.35158918438082,-71.06551273171091,Entire home/apt,209,2,1,2019-01-01,1.0,69,224,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.17472526297930804,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539392,Boston Commons Condos Studio 9F,8534462,Corp Condos & Apts,,Downtown,42.353053445736755,-71.06337146691,Entire home/apt,209,2,0,,,69,224,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.08768650886953375,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29539405,Boston Commons Condos Studio 1F,8534462,Corp Condos & Apts,,Downtown,42.35232126405229,-71.06505946195055,Entire home/apt,209,2,1,2018-12-17,0.94,69,133,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.08528572081478912,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539407,Boston Commons Condos 1BD 1F,8534462,Corp Condos & Apts,,Downtown,42.35120192824355,-71.0631768154487,Entire home/apt,229,2,0,,,69,136,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.15177413895292086,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29539411,Boston Commons Condos Studio 2F,8534462,Corp Condos & Apts,,Downtown,42.35121296870479,-71.06549671168716,Entire home/apt,209,2,0,,,69,133,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.2125643085894095,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539416,Boston Commons Condos Studio 3F,8534462,Corp Condos & Apts,,Downtown,42.3510918498109,-71.06411583055309,Entire home/apt,209,2,0,,,69,133,Tufts Medical Center Station,141,Tufts Medical Center Station,orange,,42.349615,-71.063941,0.16484543379156005,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,1065.0,995.0
29539419,Boston Commons Condos Studio 4F,8534462,Corp Condos & Apts,,Downtown,42.352980608939966,-71.06348693888918,Entire home/apt,209,2,0,,,69,133,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.08910263137716139,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539453,Boston Commons Condos 1BD 4F,8534462,Corp Condos & Apts,,Downtown,42.35296851854599,-71.06284986017752,Entire home/apt,229,2,1,2018-12-24,1.0,69,124,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.05559691827226408,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29539474,Boston Commons Condos 2BD 2F,8534462,Corp Condos & Apts,,Downtown,42.35150409377089,-71.06448545786448,Entire home/apt,375,2,0,,,69,122,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.16626350241866827,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539481,Boston Commons Condos 1BD 3F,8534462,Corp Condos & Apts,,Downtown,42.351818734585,-71.06452259349162,Entire home/apt,229,2,1,2018-12-07,0.71,69,116,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.13118869716727818,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539486,Boston Commons Condos 1BD 1F,8534462,Corp Condos & Apts,,Downtown,42.35233628015175,-71.06465524159934,Entire home/apt,229,2,1,2018-12-03,0.65,69,135,Boylston Street Station,168,Boylston Street Station,green,,42.352998,-71.064571,0.07390479720462076,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,Boylston Street Station,1083.0,801.0
29539491,Boston Commons Condos 1BD 5F,8534462,Corp Condos & Apts,,Downtown,42.352002082413314,-71.06308078058926,Entire home/apt,229,2,0,,,69,191,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.06763378789364592,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29539504,Boston Commons Condos Studio 6F,8534462,Corp Condos & Apts,,Downtown,42.35243786955677,-71.06344708433518,Entire home/apt,209,2,0,,,69,224,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.06914444788010836,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29539518,Boston Commons Condos 1BD 2F,8534462,Corp Condos & Apts,,Downtown,42.35188607298835,-71.06368582575543,Entire home/apt,229,2,2,2018-12-25,1.46,69,130,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.11176316166178736,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29540035,Quarters™ on DOT STRB - Private Bunk | Shared Bath,1444340,Will,,South Boston,42.33500574792917,-71.04539126966603,Private room,105,30,0,,,37,81,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.128705238568385,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29540528,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.334835177814,-71.04395353740848,Private room,105,2,0,,,37,34,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.22567218424608,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29540890,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.33477878531147,-71.04466612255955,Private room,105,2,0,,,37,49,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.1701266139980755,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29541231,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.33538298839018,-71.04575781232822,Private room,105,2,0,,,37,36,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.1234274547449687,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29541350,1-2 Charming Champney 1 Bed,76545076,Taylor,,Beacon Hill,42.35887644585182,-71.0681981479409,Entire home/apt,150,1,13,2019-01-01,5.06,35,82,Charles/MGH Station,107,Charles/MGH Station,red,,42.361212,-71.070674,0.329890694122613,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,1070.0,630.0
29541467,Quarters™ on DOT STRB - Private Room| Shared Bath,1444340,Will,,South Boston,42.33488356051165,-71.0446254855977,Private room,105,30,0,,,37,85,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.1782761650774196,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29541534,Spacious Jamaica Plain destination!,26988,Anne,,Jamaica Plain,42.31049830535597,-71.10460487028583,Entire home/apt,150,2,1,2018-12-01,0.63,10,306,Green Street Station,148,Green Street Station,orange,,42.31035900000001,-71.107801,0.263272561584708,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,647.0,1415.0
29541836,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.336167600603716,-71.04410035909136,Private room,105,2,0,,,37,60,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,1.2836824260347854,,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29542081,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.33542009266203,-71.04601332912053,Private room,105,2,0,,,37,54,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.1076760311415492,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29542279,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.33602437362575,-71.04419645342962,Private room,105,2,0,,,37,79,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.270166115284741,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
29542442,Quarters™ on DOT STRB - Private Room | Shared Bath,1444340,Will,,South Boston,42.33667983122514,-71.04605646146759,Private room,105,2,0,,,37,56,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,1.120214295925462,,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29542932,Reyes room one,213120699,Carlos,,Mattapan,42.270681410504324,-71.07513101317227,Private room,72,2,3,2018-11-18,1.11,4,175,Central Avenue Station,126,Central Avenue Station,red,,42.270073,-71.073378,0.15931840202465933,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,1203.0,1685.0
29543282,Cozy in South End,44709453,Cecilia,,South End,42.34359993121612,-71.06957324463028,Private room,56,1,9,2019-01-12,3.38,2,0,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.6744842188770507,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
29543935,Reyes room two,213120699,Carlos,,Mattapan,42.27181915931382,-71.07384831802267,Private room,75,2,0,,,4,180,Central Avenue Station,126,Central Avenue Station,red,,42.270073,-71.073378,0.19798293772936176,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,1203.0,1685.0
29544467,Reyes room three,213120699,Carlos,,Mattapan,42.27104550667339,-71.07366517636311,Private room,70,2,0,,,4,175,Central Avenue Station,126,Central Avenue Station,red,,42.270073,-71.073378,0.11068934645026277,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,Central Avenue Station,1203.0,1685.0
29545256,5 Bedroom available Fenway Park & Downtown Boston,222465244,Estefan,,Jamaica Plain,42.32570157445795,-71.10408072284065,Shared room,40,1,2,2018-11-06,0.81,9,363,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.4587804435492622,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29545670,7 Private Bedroom  Fenway Park & Downtown Boston,219952410,Yonel,,Mission Hill,42.32794767489014,-71.10873503749872,Private room,100,1,5,2018-12-29,2.17,11,363,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.16735488263020298,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
29545878,SunnyDale Unit,1525322,Foley,,Hyde Park,42.24295868779896,-71.12311617113437,Entire home/apt,69,7,0,,,1,0,Mattapan Station,129,Mattapan Station,red,,42.267818,-71.09213199999998,3.7608086891880177,,,,Mattapan Station,Mattapan Station,Mattapan Station,1062.0,1685.0
29548269,2 Bedroom close to Fenway Park & Downtown Boston,219952410,Yonel,,Jamaica Plain,42.325650064472704,-71.10602938247197,Shared room,50,1,1,2018-11-03,0.39,11,365,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.4989877110150577,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
29548498,5 Private Bedroom Fenway Park & Downtown Boston,219952410,Yonel,,Jamaica Plain,42.324888581238454,-71.10560158031977,Private room,200,1,1,2018-12-29,1.0,11,363,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.5212172483274722,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29585373,Studio Apartment -- Next to Airport,201654312,Brenden,,East Boston,42.380177594690025,-71.03223235778337,Shared room,35,1,1,2019-01-08,1.0,1,176,Airport Station,156,Airport Station,blue,,42.37404,-71.030401,0.6988521377272778,Airport Station,Airport Station,Airport Station,Airport Station,Airport Station,Airport Station,1547.0,469.0
29585679,In the Heart of the City,44709453,Cecilia,,South End,42.34307893311605,-71.06933864682428,Private room,56,1,2,2019-01-09,1.67,2,0,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.7261160759391592,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
29585973,Rayan Apartment,221944169,Ahmed,,Roxbury,42.32695134537575,-71.08193246480066,Entire home/apt,89,2,4,2019-01-06,1.94,1,65,Roxbury Crossing Station,145,Roxbury Crossing Station,orange,,42.331428,-71.095613,1.22985079832352,,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,850.0,1210.0
29589809,New Year Savings MGH Hospital housing needs,218586288,Kristen,,South Boston,42.336140698571135,-71.04309957287774,Entire home/apt,159,2,1,2018-11-11,0.44,3,17,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,1.3535369961045658,,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29592102,Unique Artisan Apartment | Roslindale,66806674,Alexandria,,Roslindale,42.27853308568811,-71.13848110284219,Private room,65,1,1,2018-12-09,0.75,1,89,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,3.083189705857561,,,,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
29595652,Spacious 2BR Suite w/ 2Parking by BCEC & Seaport,27630785,Jingjing,,South Boston,42.34041402641185,-71.0511237095038,Private room,155,1,0,,,2,44,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,0.5428946795802401,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29607084,Central Boston  5 Bed 2 Bath North End-Sleeps 10,218658449,Josh,,Charlestown,42.38423098561607,-71.07098196289475,Entire home/apt,191,2,2,2018-12-27,1.82,1,232,Sullivan Square Station,134,Sullivan Square Station,orange,,42.383955,-71.077159,0.5082677419612496,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,1295.0,285.0
29609066,A historic home near Longwood & NEU,52081526,Thomas,,Roxbury,42.32775269453995,-71.09255248881801,Private room,70,5,2,2018-11-16,0.9,4,180,Roxbury Crossing Station,145,Roxbury Crossing Station,orange,,42.331428,-71.095613,0.4799083543816962,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,850.0,1210.0
29610106,An ideal retreat for Longwood + NEU visitors,52081526,Thomas,,Roxbury,42.32658794444964,-71.0909467395879,Private room,70,5,1,2018-11-12,0.45,4,180,Roxbury Crossing Station,145,Roxbury Crossing Station,orange,,42.331428,-71.095613,0.6609012531471662,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,850.0,1210.0
